Date,Outcome,P,Team,Opponent,Strength,OppStrength
2/23/2014,W 88 - 84,0.573946289,UNC Greensboro,Chattanooga,-0.303310112,-0.291816255
2/27/2014,L 46 - 79,0.009511376,UNC Greensboro,Davidson,-0.303310112,0.119727676
3/1/2014,W 73 - 71,0.53002611,UNC Greensboro,Wofford,-0.303310112,-0.235943339
3/7/2014,L 76 - 86,0.272566207,UNC Greensboro,Citadel,-0.303310112,-0.417929406
11/11/2013,L 80 - 81 (1OT),0.4961768,Ga. Southern,Miami (FL),-0.305864302,0.871936752
11/21/2013,L 68 - 101,0.033942559,Ga. Southern,West Virginia,-0.305864302,1.113946294
11/23/2013,L 69 - 86,0.138940694,Ga. Southern,Old Dominion,-0.305864302,-0.052360903
11/26/2013,L 65 - 67,0.461395002,Ga. Southern,Oral Roberts,-0.305864302,-0.011813131
11/27/2013,W 76 - 66,0.75615442,Ga. Southern,Presbyterian,-0.305864302,-0.444748406
11/30/2013,L 73 - 75 (1OT),0.470813129,Ga. Southern,Campbell,-0.305864302,-0.364610681
12/7/2013,W 79 - 61,0.891644909,Ga. Southern,South Carolina St.,-0.305864302,-0.411863204
12/15/2013,L 62 - 84,0.07693025,Ga. Southern,UAB,-0.305864302,0.305225754
12/18/2013,W 73 - 55,0.910574413,Ga. Southern,Kennesaw St.,-0.305864302,-0.402604264
12/20/2013,L 61 - 73,0.185658336,Ga. Southern,Georgia St.,-0.305864302,0.381532193
12/28/2013,W 66 - 63,0.573946289,Ga. Southern,N.C. A&T,-0.305864302,-0.398134431
12/30/2013,L 63 - 69,0.330473704,Ga. Southern,Campbell,-0.305864302,-0.364610681
1/4/2014,W 80 - 78,0.525177173,Ga. Southern,Samford,-0.305864302,-0.362695039
1/11/2014,L 67 - 68,0.48769116,Ga. Southern,Western Caro.,-0.305864302,-0.196034114
1/16/2014,W 88 - 81 (1OT),0.653301007,Ga. Southern,Furman,-0.305864302,-0.429423263
1/18/2014,L 68 - 81,0.191253264,Ga. Southern,Appalachian St.,-0.305864302,-0.414736668
1/23/2014,L 64 - 74,0.235173443,Ga. Southern,Wofford,-0.305864302,-0.235943339
1/25/2014,L 52 - 82,0.021167475,Ga. Southern,Davidson,-0.305864302,0.119727676
1/30/2014,W 83 - 52,0.98079075,Ga. Southern,Citadel,-0.305864302,-0.417929406
2/1/2014,W 64 - 62,0.541029467,Ga. Southern,UNC Greensboro,-0.305864302,-0.303310112
2/6/2014,L 61 - 74,0.167288325,Ga. Southern,Wofford,-0.305864302,-0.235943339
2/8/2014,L 59 - 60,0.481629989,Ga. Southern,Elon,-0.305864302,-0.107914545
2/13/2014,L 56 - 68,0.165796345,Ga. Southern,UNC Greensboro,-0.305864302,-0.303310112
2/15/2014,L 73 - 88,0.176706453,Ga. Southern,Davidson,-0.305864302,0.119727676
2/20/2014,W 77 - 61,0.870663931,Ga. Southern,Chattanooga,-0.305864302,-0.291816255
2/22/2014,L 61 - 66,0.354065647,Ga. Southern,Elon,-0.305864302,-0.107914545
2/27/2014,W 82 - 73,0.714099217,Ga. Southern,Furman,-0.305864302,-0.429423263
3/1/2014,L 63 - 80,0.123554644,Ga. Southern,Citadel,-0.305864302,-0.417929406
3/7/2014,W 65 - 50,0.894908616,Ga. Southern,Furman,-0.305864302,-0.429423263
3/8/2014,W 62 - 55,0.720813129,Ga. Southern,Chattanooga,-0.305864302,-0.291816255
3/9/2014,L 57 - 71,0.140619172,Ga. Southern,Wofford,-0.305864302,-0.235943339
11/9/2013,L 63 - 67,0.38996643,Western Ill.,Idaho,-0.306183576,-0.159636901
11/12/2013,L 47 - 62,0.092689295,Western Ill.,Nebraska,-0.306183576,1.418533501
11/17/2013,L 52 - 66,0.124207385,Western Ill.,Pacific,-0.306183576,0.09322795
11/26/2013,L 52 - 62,0.190320776,Western Ill.,Southeastern La.,-0.306183576,-0.364929955
12/4/2013,W 60 - 32,0.996736292,Western Ill.,Eastern Ill.,-0.306183576,-0.364610681
12/16/2013,L 52 - 59,0.268370011,Western Ill.,Alabama St.,-0.306183576,-0.36365286
12/19/2013,L 52 - 68,0.098657217,Western Ill.,Utah St.,-0.306183576,0.328532742
12/20/2013,W 61 - 58,0.583737411,Western Ill.,Troy,-0.306183576,-0.258931053
12/21/2013,L 55 - 61,0.308839985,Western Ill.,UC Santa Barbara,-0.306183576,0.387279121
12/28/2013,L 64 - 67,0.426519955,Western Ill.,UTEP,-0.306183576,0.673029174
12/29/2013,W 64 - 62 (1OT),0.541029467,Western Ill.,Alcorn,-0.306183576,-0.416013764
1/4/2014,L 67 - 78,0.225102574,Western Ill.,William & Mary,-0.306183576,0.02266844
1/11/2014,W 79 - 72 (1OT),0.671764267,Western Ill.,Omaha,-0.306183576,-0.045656154
1/16/2014,L 55 - 64,0.226874301,Western Ill.,South Dakota St.,-0.306183576,0
1/18/2014,L 52 - 65,0.135770235,Western Ill.,North Dakota St.,-0.306183576,0.469971036
1/23/2014,W 79 - 61,0.891644909,Western Ill.,South Dakota,-0.306183576,-0.19316065
1/25/2014,L 55 - 67,0.163185379,Western Ill.,Denver,-0.306183576,0.145588854
1/30/2014,W 69 - 54,0.881387542,Western Ill.,IUPUI,-0.306183576,-0.339068777
2/1/2014,L 64 - 77,0.17847818,Western Ill.,IPFW,-0.306183576,0.112384378
2/8/2014,L 60 - 71,0.200298396,Western Ill.,Omaha,-0.306183576,-0.045656154
2/13/2014,L 52 - 56,0.363017531,Western Ill.,North Dakota St.,-0.306183576,0.469971036
2/15/2014,L 50 - 62,0.145841104,Western Ill.,South Dakota St.,-0.306183576,0
2/20/2014,L 67 - 75,0.292055203,Western Ill.,Denver,-0.306183576,0.145588854
2/22/2014,L 54 - 64,0.19843342,Western Ill.,South Dakota,-0.306183576,-0.19316065
2/27/2014,L 56 - 65,0.230324506,Western Ill.,IPFW,-0.306183576,0.112384378
3/1/2014,W 75 - 70,0.623368146,Western Ill.,IUPUI,-0.306183576,-0.339068777
3/9/2014,L 50 - 71,0.05156658,Western Ill.,South Dakota St.,-0.306183576,0
11/8/2013,L 65 - 99,0.028627378,SIU Edwardsville,Arkansas,-0.307779945,1.629573484
11/13/2013,L 58 - 82,0.053618053,SIU Edwardsville,Saint Louis,-0.307779945,1.519104748
11/16/2013,W 100 - 93,0.63306602,SIU Edwardsville,Central Ark.,-0.307779945,-0.418567954
11/22/2013,L 75 - 80,0.383532264,SIU Edwardsville,UC Davis,-0.307779945,-0.322785813
11/23/2013,L 74 - 77,0.44078702,SIU Edwardsville,Portland St.,-0.307779945,-0.216467638
11/24/2013,L 72 - 73,0.491421112,SIU Edwardsville,Loyola Chicago,-0.307779945,-0.12930589
11/26/2013,L 81 - 101,0.138567699,SIU Edwardsville,Oregon St.,-0.307779945,0.818298754
12/2/2013,W 55 - 49,0.711767997,SIU Edwardsville,Tex.-Pan American,-0.307779945,-0.324062909
12/7/2013,L 64 - 65,0.484334204,SIU Edwardsville,Central Mich.,-0.307779945,-0.297882457
12/14/2013,L 75 - 95,0.125233122,SIU Edwardsville,IPFW,-0.307779945,0.112384378
12/16/2013,L 64 - 81,0.126072361,SIU Edwardsville,Chicago St.,-0.307779945,-0.291816255
12/23/2013,L 57 - 74,0.10537113,SIU Edwardsville,Southern Ill.,-0.307779945,0.146865949
1/2/2014,L 63 - 70,0.303618053,SIU Edwardsville,Morehead St.,-0.307779945,-0.033523749
1/4/2014,W 85 - 79,0.634837747,SIU Edwardsville,Eastern Ky.,-0.307779945,0.116215664
1/9/2014,L 52 - 61,0.214005968,SIU Edwardsville,Jacksonville St.,-0.307779945,-0.359502301
1/11/2014,L 63 - 64,0.483588213,SIU Edwardsville,Tennessee Tech,-0.307779945,-0.221895292
1/16/2014,W 71 - 67,0.599589705,SIU Edwardsville,Austin Peay,-0.307779945,-0.284792231
1/18/2014,W 67 - 60,0.70309586,SIU Edwardsville,Murray St.,-0.307779945,-0.094824319
1/23/2014,L 78 - 82,0.416355837,SIU Edwardsville,Southeast Mo. St.,-0.307779945,-0.204335233
1/25/2014,W 87 - 82,0.603133159,SIU Edwardsville,UT Martin,-0.307779945,-0.378020181
2/1/2014,L 70 - 76,0.347444983,SIU Edwardsville,Eastern Ill.,-0.307779945,-0.364610681
2/6/2014,W 93 - 88 (1OT),0.594740768,SIU Edwardsville,Southeast Mo. St.,-0.307779945,-0.204335233
2/8/2014,W 84 - 78,0.635210742,SIU Edwardsville,UT Martin,-0.307779945,-0.378020181
2/13/2014,L 72 - 82,0.260723611,SIU Edwardsville,Murray St.,-0.307779945,-0.094824319
2/15/2014,W 83 - 68,0.839145841,SIU Edwardsville,Austin Peay,-0.307779945,-0.284792231
2/20/2014,L 61 - 66,0.354065647,SIU Edwardsville,Tennessee St.,-0.307779945,-0.267551446
2/26/2014,L 75 - 94,0.135490489,SIU Edwardsville,Belmont,-0.307779945,0.26372016
3/1/2014,L 74 - 78,0.409828422,SIU Edwardsville,Eastern Ill.,-0.307779945,-0.364610681
3/5/2014,L 67 - 74,0.31462141,SIU Edwardsville,Tennessee Tech,-0.307779945,-0.221895292
11/12/2013,L 72 - 84,0.220626632,Liberty,William & Mary,-0.311291957,0.02266844
11/16/2013,L 63 - 68,0.35844834,Liberty,Western Caro.,-0.311291957,-0.196034114
11/18/2013,L 76 - 87,0.252890712,Liberty,UNC Wilmington,-0.311291957,-0.276491112
11/23/2013,L 53 - 75,0.053245058,Liberty,Virginia,-0.311291957,4.390972594
11/26/2013,L 52 - 54,0.445542708,Liberty,Missouri St.,-0.311291957,0.204654507
11/29/2013,W 70 - 53,0.907776949,Liberty,Hampton,-0.311291957,-0.212636352
11/30/2013,W 62 - 58,0.620104439,Liberty,Sam Houston St.,-0.311291957,-0.180070424
12/14/2013,L 71 - 77,0.3499627,Liberty,Austin Peay,-0.311291957,-0.284792231
12/17/2013,W 77 - 59,0.898638568,Liberty,Howard,-0.311291957,-0.428465442
12/20/2013,L 83 - 86,0.450298396,Liberty,Furman,-0.311291957,-0.429423263
1/1/2014,L 64 - 77,0.17847818,Liberty,Delaware,-0.311291957,0.397815157
1/4/2014,L 74 - 80,0.355650877,Liberty,Princeton,-0.311291957,0.257334684
1/8/2014,L 63 - 72,0.254289444,Liberty,Radford,-0.311291957,-0.255419041
1/11/2014,W 85 - 80,0.605091384,Liberty,VMI,-0.311291957,-0.23434697
1/14/2014,W 71 - 68,0.565180903,Liberty,Campbell,-0.311291957,-0.364610681
1/18/2014,L 70 - 76,0.347444983,Liberty,High Point,-0.311291957,-0.267232172
1/22/2014,L 66 - 69,0.430156658,Liberty,Longwood,-0.311291957,-0.427826894
1/25/2014,W 65 - 53,0.84380828,Liberty,Presbyterian,-0.311291957,-0.444748406
1/29/2014,L 64 - 66,0.460182768,Liberty,Coastal Caro.,-0.311291957,-0.136329913
2/1/2014,L 66 - 80,0.168593808,Liberty,Charleston So.,-0.311291957,-0.19316065
2/4/2014,L 62 - 73,0.208038046,Liberty,Winthrop,-0.311291957,-0.219341102
2/8/2014,L 72 - 75,0.439108542,Liberty,UNC Asheville,-0.311291957,-0.222853114
2/11/2014,L 52 - 68,0.098657217,Liberty,Gardner-Webb,-0.311291957,-0.216148364
2/15/2014,L 70 - 77,0.322827303,Liberty,VMI,-0.311291957,-0.23434697
2/19/2014,L 60 - 67,0.29615815,Liberty,High Point,-0.311291957,-0.267232172
2/22/2014,W 79 - 59,0.916076091,Liberty,Campbell,-0.311291957,-0.364610681
2/25/2014,W 90 - 76,0.799888101,Liberty,Longwood,-0.311291957,-0.427826894
3/1/2014,L 83 - 87,0.423908989,Liberty,Radford,-0.311291957,-0.255419041
3/5/2014,L 65 - 77,0.198713167,Liberty,Winthrop,-0.311291957,-0.219341102
11/8/2013,L 64 - 83,0.106490116,Coppin St.,California,-0.313207599,1.0456217
11/10/2013,W 78 - 73,0.618612458,Coppin St.,Oregon St.,-0.313207599,0.818298754
11/18/2013,L 87 - 102,0.214472212,Coppin St.,Wagner,-0.313207599,-0.112384378
11/29/2013,L 45 - 87,0.002144722,Coppin St.,Michigan,-0.313207599,2.668490434
12/1/2013,L 51 - 86,0.010537113,Coppin St.,Gonzaga,-0.313207599,2.073683342
12/7/2013,W 73 - 54,0.921298023,Coppin St.,Delaware St.,-0.313207599,-0.387279121
12/11/2013,W 91 - 71,0.884278254,Coppin St.,UMBC,-0.313207599,-0.360460122
12/14/2013,L 49 - 71,0.042241701,Coppin St.,Richmond,-0.313207599,0.594168545
12/20/2013,L 74 - 88,0.193677732,Coppin St.,Southern Miss.,-0.313207599,0.702402364
12/21/2013,L 61 - 72,0.204028348,Coppin St.,Jacksonville St.,-0.313207599,-0.359502301
12/28/2013,L 66 - 85,0.111991794,Coppin St.,Toledo,-0.313207599,0.417929406
12/31/2013,L 66 - 77,0.220626632,Coppin St.,Akron,-0.313207599,0.223810935
1/4/2014,L 79 - 81,0.474822827,Coppin St.,Towson,-0.313207599,0.112384378
1/11/2014,L 53 - 75,0.053245058,Coppin St.,Savannah St.,-0.313207599,-0.337472408
1/13/2014,W 75 - 69,0.653767251,Coppin St.,South Carolina St.,-0.313207599,-0.411863204
1/18/2014,W 71 - 68,0.565180903,Coppin St.,Hampton,-0.313207599,-0.212636352
1/20/2014,L 71 - 83,0.219041402,Coppin St.,Norfolk St.,-0.313207599,-0.219660376
1/25/2014,L 63 - 87,0.066020142,Coppin St.,N.C. Central,-0.313207599,0.332364028
1/27/2014,W 70 - 54,0.892577396,Coppin St.,N.C. A&T,-0.313207599,-0.398134431
2/1/2014,L 76 - 79 (1OT),0.442931742,Coppin St.,Hampton,-0.313207599,-0.212636352
2/3/2014,W 54 - 53,0.520328236,Coppin St.,Delaware St.,-0.313207599,-0.387279121
2/8/2014,W 58 - 50,0.768649758,Coppin St.,UMES,-0.313207599,-0.405477728
2/10/2014,L 77 - 82,0.387541962,Coppin St.,Morgan St.,-0.313207599,-0.216148364
2/15/2014,L 71 - 82,0.23843715,Coppin St.,Florida A&M,-0.313207599,-0.320550897
2/19/2014,L 69 - 78,0.274244685,Coppin St.,Morgan St.,-0.313207599,-0.216148364
2/22/2014,L 68 - 73,0.370477434,Coppin St.,Norfolk St.,-0.313207599,-0.219660376
3/1/2014,L 67 - 68,0.48769116,Coppin St.,UMES,-0.313207599,-0.405477728
3/3/2014,W 86 - 69,0.860220067,Coppin St.,Howard,-0.313207599,-0.428465442
3/11/2014,W 75 - 68,0.67997016,Coppin St.,Bethune-Cookman,-0.313207599,-0.425591978
3/12/2014,W 83 - 77,0.637075718,Coppin St.,Hampton,-0.313207599,-0.212636352
3/14/2014,L 64 - 79,0.149011563,Coppin St.,Morgan St.,-0.313207599,-0.216148364
11/13/2013,L 66 - 74,0.289350988,Sacramento St.,Bakersfield,-0.313207599,-0.15197433
11/18/2013,L 50 - 86,0.009138381,Sacramento St.,UCLA,-0.313207599,3.02926983
11/26/2013,W 73 - 67,0.658336442,Sacramento St.,UC Davis,-0.313207599,-0.322785813
11/30/2013,L 53 - 79,0.03310332,Sacramento St.,UC Irvine,-0.313207599,0.360140848
12/7/2013,L 51 - 69,0.077769489,Sacramento St.,UTEP,-0.313207599,0.673029174
12/21/2013,L 51 - 59,0.234707199,Sacramento St.,Cal St. Fullerton,-0.313207599,-0.182624615
12/29/2013,W 69 - 67,0.534875047,Sacramento St.,UC Riverside,-0.313207599,-0.246798649
1/2/2014,L 55 - 70,0.120663931,Sacramento St.,Montana St.,-0.313207599,-0.276491112
1/4/2014,L 70 - 82,0.216243939,Sacramento St.,Montana,-0.313207599,-0.151335782
1/9/2014,L 65 - 75,0.239369638,Sacramento St.,Northern Ariz.,-0.313207599,-0.238816804
1/11/2014,W 77 - 49,0.977154047,Sacramento St.,Southern Utah,-0.313207599,-0.434850918
1/16/2014,L 64 - 68 (1OT),0.392857143,Sacramento St.,Portland St.,-0.313207599,-0.216467638
1/18/2014,W 75 - 64,0.783756061,Sacramento St.,Eastern Wash.,-0.313207599,-0.215509816
1/23/2014,L 71 - 82,0.23843715,Sacramento St.,North Dakota,-0.313207599,-0.134733544
1/25/2014,L 62 - 72,0.22920552,Sacramento St.,Northern Colo.,-0.313207599,-0.119089128
1/30/2014,W 84 - 78,0.635210742,Sacramento St.,Idaho St.,-0.313207599,-0.210720709
2/1/2014,W 78 - 75 (1OT),0.557068258,Sacramento St.,Weber St.,-0.313207599,-0.069920963
2/6/2014,W 87 - 70,0.857142857,Sacramento St.,Northern Ariz.,-0.313207599,-0.238816804
2/10/2014,W 68 - 56,0.832804924,Sacramento St.,Southern Utah,-0.313207599,-0.434850918
2/13/2014,L 72 - 85,0.20384185,Sacramento St.,Eastern Wash.,-0.313207599,-0.215509816
2/15/2014,W 72 - 65,0.688269302,Sacramento St.,Portland St.,-0.313207599,-0.216467638
2/20/2014,W 71 - 65,0.662905632,Sacramento St.,North Dakota,-0.313207599,-0.134733544
2/22/2014,W 79 - 58,0.925494219,Sacramento St.,Northern Colo.,-0.313207599,-0.119089128
2/27/2014,L 67 - 79,0.205427079,Sacramento St.,Weber St.,-0.313207599,-0.069920963
3/1/2014,L 67 - 80,0.187523312,Sacramento St.,Idaho St.,-0.313207599,-0.210720709
3/6/2014,L 55 - 70,0.120663931,Sacramento St.,Montana,-0.313207599,-0.151335782
3/8/2014,W 84 - 59,0.949365908,Sacramento St.,Montana St.,-0.313207599,-0.276491112
3/13/2014,L 76 - 79,0.442931742,Sacramento St.,North Dakota,-0.313207599,-0.134733544
